Id,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,SalePrice
489,3,1,3,3,0,0,0,17,2,2,1,0,5,1900,1970,1,0,13,14,3,1,1,3,0,3,1,664,5,954,1,4,0,0,1766,648,2414,2,3,10,4,1,1970.0,2,2,520,4,1,0,3,4,160000
490,4,1,3,3,0,4,0,10,2,2,3,6,4,1970,2002,1,0,5,5,3,2,1,2,3,0,2,515,5,630,1,4,1,4,630,0,630,1,2,3,6,1,1970.0,2,1,286,4,4,2,8,4,86000
491,4,1,3,3,0,4,0,10,2,2,4,5,5,1976,1976,1,0,5,5,3,4,2,2,3,2,5,0,5,264,1,4,1,4,616,688,1304,1,3,4,6,3,1976.0,0,1,336,4,4,2,8,4,115000
492,3,1,3,3,0,4,0,12,0,2,0,0,6,1941,1950,1,0,13,14,3,4,1,3,3,3,1,403,4,806,1,4,1,0,958,620,1578,1,1,5,6,1,1941.0,2,1,240,4,4,2,8,4,133000
493,3,1,0,3,0,0,0,8,2,2,0,5,6,2006,2006,1,0,12,13,2,4,2,2,3,3,5,0,5,728,1,2,1,4,728,728,1456,2,3,8,6,1,2006.0,1,2,429,4,4,2,6,5,172785
494,3,1,3,3,0,4,0,12,2,2,0,2,5,1960,1960,1,0,3,14,3,4,1,3,3,3,1,374,3,1269,1,4,1,0,1269,0,1269,1,3,6,6,5,1964.0,2,1,308,4,4,2,8,4,155000
495,4,1,3,3,0,4,0,17,0,2,0,2,5,1938,1996,1,0,8,8,3,4,0,1,3,3,5,0,5,190,1,2,1,0,886,0,886,1,3,4,6,1,1938.0,2,1,273,4,4,2,8,4,91300
496,0,1,3,3,0,4,0,9,2,2,0,2,4,1920,1950,1,0,13,14,3,4,1,3,3,3,4,495,5,720,1,4,0,0,720,0,720,1,3,4,6,1,1978.5061638868744,2,0,0,4,4,0,8,0,34900
498,3,1,3,3,0,4,0,3,2,2,0,0,7,1925,1950,1,0,13,14,3,2,2,3,3,3,4,329,5,1026,1,0,1,4,1133,687,1820,2,3,8,6,5,1925.0,2,1,240,4,4,0,8,4,184000
499,3,1,3,3,0,4,0,19,2,2,0,2,5,1967,2004,3,0,6,6,3,4,2,3,3,3,0,450,5,864,1,0,1,4,899,0,899,1,2,5,6,1,1967.0,0,1,288,4,4,2,8,4,130000
500,3,1,0,3,0,4,0,12,2,2,0,2,5,1958,1985,1,0,8,8,3,4,1,3,3,3,1,111,3,912,1,1,1,4,912,0,912,1,3,5,6,1,1958.0,0,1,297,4,4,2,8,4,120000
501,4,1,3,3,0,4,0,2,2,2,3,5,6,1973,1973,1,0,6,6,3,4,1,3,3,3,1,356,5,672,1,4,1,4,672,546,1218,1,3,7,6,5,1973.0,2,1,264,4,4,2,8,4,113000
502,1,1,3,3,0,4,0,21,2,2,0,5,7,2005,2005,1,0,12,13,2,4,2,2,3,3,2,400,5,866,1,2,1,4,866,902,1768,2,2,7,6,1,2005.0,1,2,603,4,4,2,8,4,226700
503,3,1,3,3,0,0,0,7,1,2,0,2,5,1965,1965,3,0,8,8,3,4,1,3,3,3,0,698,2,1214,1,0,1,4,1214,0,1214,1,3,6,6,5,1965.0,2,2,461,1,1,2,8,4,140000
504,3,1,0,3,0,4,0,6,2,2,0,2,7,1959,1997,1,0,3,14,3,4,1,3,3,3,0,1247,5,1501,1,4,1,4,1801,0,1801,2,3,6,6,1,1959.0,0,2,484,4,4,2,8,4,289000
505,3,1,3,3,0,4,0,13,2,2,4,5,6,1974,1974,1,0,9,2,3,4,1,3,3,3,0,257,4,855,1,4,1,4,855,467,1322,2,3,6,6,1,1974.0,2,2,440,4,4,2,8,4,147000
506,4,1,3,3,0,4,0,17,0,2,2,5,5,1952,1952,3,0,13,14,3,4,1,3,3,3,5,0,5,960,1,2,1,4,960,1000,1960,2,3,10,6,5,1952.0,2,2,400,4,4,0,0,4,124500
507,3,1,0,3,0,4,0,20,2,2,0,5,8,1993,1994,1,0,12,13,2,4,2,2,3,3,2,380,5,777,1,0,1,4,1065,846,1911,2,2,8,6,1,1993.0,1,2,471,4,4,2,8,4,215000
508,1,1,0,3,0,4,0,21,2,2,0,2,6,2009,2009,1,0,12,13,2,4,2,2,3,3,2,27,5,1218,1,0,1,4,1218,0,1218,2,2,4,6,1,2009.0,0,2,676,4,4,2,6,5,208300
509,4,1,3,3,0,4,0,17,2,2,0,5,7,1928,2005,2,0,8,8,3,0,0,3,3,3,4,141,5,689,1,0,1,4,689,689,1378,2,2,7,6,5,1928.0,2,2,360,4,4,0,8,4,161000
510,3,1,3,3,0,0,0,12,2,2,0,2,5,1959,1959,1,0,8,8,3,4,1,3,3,3,0,991,5,1041,1,0,1,4,1041,0,1041,1,3,6,6,1,1959.0,1,1,270,4,4,2,8,4,124500
511,3,1,3,3,0,4,0,12,2,2,0,2,5,1951,2000,3,0,13,14,2,4,1,3,3,3,1,650,4,1008,1,0,1,4,1363,0,1363,1,3,6,2,4,1951.0,2,1,288,4,4,2,8,4,164900
512,3,1,0,3,0,4,0,16,2,2,4,2,7,2005,2006,1,0,12,13,2,4,2,2,3,3,5,0,5,1368,1,0,1,4,1368,0,1368,2,2,6,6,1,2005.0,1,2,474,4,4,2,6,5,202665
513,3,1,3,3,0,0,0,12,1,2,0,2,5,1958,1958,1,0,12,13,3,4,1,3,3,3,1,521,3,864,1,4,1,4,864,0,864,1,3,5,6,5,1964.0,2,2,624,4,4,2,8,4,129900
514,3,1,3,0,0,0,0,11,2,2,0,2,6,1983,1983,1,0,12,13,3,2,2,3,3,3,0,336,5,1084,1,4,1,4,1080,0,1080,1,3,5,6,1,1983.0,2,2,484,4,4,2,8,4,134000
515,3,1,3,3,0,4,0,6,2,2,0,1,5,1926,1950,1,0,13,14,3,4,0,3,3,3,5,0,5,768,3,1,0,4,789,0,789,1,3,5,6,5,1926.0,2,1,200,3,3,2,8,4,96500
516,3,1,3,3,0,4,0,16,2,2,0,2,10,2009,2009,3,0,5,5,0,4,1,0,3,3,2,1436,5,2006,1,0,1,4,2020,0,2020,2,0,9,6,1,2009.0,0,3,900,4,4,2,6,5,402861
517,3,1,0,3,0,0,0,14,2,2,0,7,6,1972,1972,1,0,6,6,3,4,1,3,3,3,5,0,5,689,1,4,1,4,1378,741,2119,2,3,7,6,1,1972.0,1,2,583,4,4,2,0,0,158000
518,3,1,0,3,0,4,0,15,2,2,0,5,7,1996,1997,1,0,12,13,2,4,2,2,3,3,5,0,5,1264,1,0,1,4,1277,1067,2344,2,2,7,6,1,1996.0,1,3,889,4,4,2,8,4,265000
519,3,1,0,3,0,1,0,5,2,2,0,5,6,1998,1998,1,0,12,13,3,4,2,2,3,2,2,706,5,794,1,0,1,4,882,914,1796,2,3,7,6,1,1998.0,1,2,546,4,4,2,8,4,211000
520,3,1,3,3,0,4,0,6,2,2,0,5,7,1926,2004,2,0,8,8,2,4,0,2,3,3,5,0,5,1276,1,0,1,4,1276,804,2080,1,2,9,6,5,1926.0,2,1,282,4,4,2,8,4,234000
521,3,1,3,3,0,4,0,17,2,2,1,5,4,1900,2000,1,0,8,8,3,4,0,3,3,3,5,0,5,0,1,4,0,0,694,600,1294,2,3,7,6,1,1978.5061638868744,2,0,0,4,4,0,8,4,106250
522,3,1,0,3,0,0,0,12,1,2,0,2,6,1957,1957,1,0,12,13,3,4,1,3,3,3,4,777,5,1244,1,0,1,0,1244,0,1244,1,3,6,6,1,1957.0,2,1,336,4,4,2,8,4,150000
523,4,1,3,3,0,0,0,3,1,2,0,0,6,1947,1950,1,0,5,5,3,2,1,3,3,3,0,399,5,1004,1,0,1,4,1004,660,1664,2,3,7,6,5,1950.0,2,2,420,4,4,2,8,4,159000
525,3,1,0,3,0,4,0,15,2,2,0,5,7,1996,1997,1,0,12,13,2,4,2,2,3,3,2,719,5,1379,1,0,1,4,1383,1015,2398,2,2,8,6,1,1996.0,0,3,834,4,4,2,8,4,315750
526,1,1,3,3,0,4,0,21,2,2,0,2,7,2005,2005,1,0,12,13,2,4,2,2,3,3,5,0,5,1257,1,0,1,4,1266,0,1266,2,2,6,6,1,2005.0,2,2,453,4,4,2,8,4,176000
527,3,1,3,3,0,4,0,12,2,2,0,2,5,1956,2000,3,0,13,14,3,4,1,2,3,3,4,377,5,928,1,4,1,4,928,0,928,1,3,4,6,1,1956.0,2,1,252,4,4,2,8,4,132000
529,3,1,0,3,0,4,0,7,2,2,0,2,4,1920,2002,1,0,13,14,3,4,0,3,3,2,0,348,5,528,1,0,1,4,605,0,605,1,3,5,6,1,1978.5061638868744,2,0,0,4,4,0,8,4,86000
531,3,1,3,3,0,4,0,23,2,2,0,7,6,1988,1989,1,0,6,6,2,4,1,2,3,0,2,783,5,1461,1,0,1,4,1509,0,1509,2,2,5,6,1,1988.0,1,2,600,4,4,2,8,0,175000
532,4,1,0,3,0,3,0,3,8,1,0,5,6,1920,1999,1,0,13,14,3,4,0,1,0,2,5,0,5,611,1,0,1,4,751,611,1362,2,3,6,6,5,1920.0,0,2,502,4,1,2,8,4,128000
533,3,1,3,3,0,4,0,12,2,2,0,2,5,1955,2007,1,0,12,13,3,4,3,3,3,3,5,0,5,0,1,0,1,4,827,0,827,1,3,5,4,5,1967.0,2,1,392,4,4,2,8,4,107500
534,3,1,3,2,0,4,1,3,2,2,0,2,1,1946,1950,1,0,12,13,1,1,3,3,3,3,5,0,5,0,1,1,0,1,334,0,334,1,1,2,6,1,1978.5061638868744,2,0,0,4,4,0,8,4,39300
535,3,1,0,3,0,4,0,8,2,2,0,5,8,2004,2004,1,0,12,13,2,4,2,0,1,0,5,0,5,707,1,0,1,4,707,707,1414,2,2,6,6,1,2004.0,0,2,403,4,4,2,8,4,178000
536,3,1,3,3,0,4,0,7,2,2,1,5,5,1910,1991,1,0,8,8,3,4,1,2,3,1,2,969,5,1117,1,4,1,4,820,527,1347,1,3,5,6,1,1978.5061638868744,2,0,0,4,4,0,8,4,107500
537,3,1,0,3,0,1,0,5,2,2,0,5,7,1998,1999,1,0,12,13,3,4,2,2,3,0,5,0,5,880,1,0,1,4,880,844,1724,2,2,8,6,1,1998.0,0,2,527,4,4,2,8,4,188000
538,3,1,0,3,0,2,0,12,2,2,0,2,4,1972,1972,3,0,8,8,3,4,1,3,3,3,1,600,5,864,1,4,1,4,864,0,864,1,3,5,6,5,1980.0,2,2,576,4,4,2,0,4,111250
539,3,1,0,3,0,4,0,19,2,2,0,2,5,1968,1968,3,0,9,10,3,4,1,3,3,3,1,673,5,1051,1,4,1,4,1159,0,1159,1,3,7,6,1,1968.0,2,1,336,4,4,2,8,4,158000
540,3,1,3,3,0,4,0,5,2,2,0,2,8,2001,2002,1,0,12,13,2,4,2,2,3,0,2,1358,5,1581,1,0,1,4,1601,0,1601,2,2,6,6,1,2001.0,1,2,670,4,4,2,8,4,272000
541,3,1,3,3,0,4,0,23,2,2,0,2,9,2006,2006,3,0,12,13,0,4,2,0,3,0,2,1260,5,1838,1,0,1,4,1838,0,1838,2,0,8,6,1,2006.0,0,3,765,4,4,2,8,4,315000
542,3,1,3,3,0,2,0,15,2,2,0,5,8,2000,2000,1,0,12,13,2,4,2,2,3,3,5,0,5,969,1,0,1,4,997,1288,2285,2,2,8,6,3,2000.0,0,3,648,4,4,2,8,4,248000
543,3,1,3,3,0,4,0,14,6,2,0,2,7,1998,1999,3,0,12,13,2,4,2,0,3,3,3,144,2,1650,1,0,1,4,1680,0,1680,2,2,7,0,1,1998.0,0,2,583,4,4,2,8,4,213250
544,2,1,3,3,0,4,0,12,2,2,4,6,7,1998,1998,1,0,8,8,3,4,2,2,3,0,2,584,3,723,1,0,1,4,767,0,767,1,3,4,6,1,1998.0,0,1,367,4,4,2,8,4,133000
545,3,1,0,3,0,4,0,8,2,2,0,5,7,2006,2006,1,0,12,13,2,4,2,2,1,0,2,554,5,654,1,0,1,4,664,832,1496,2,2,7,6,1,2006.0,1,2,426,4,4,2,6,5,179665
546,3,1,0,3,0,0,0,14,2,2,0,0,7,1988,1988,1,0,6,6,2,2,2,2,1,3,2,1002,3,1204,1,2,1,4,1377,806,2183,2,2,9,6,1,1988.0,2,3,786,4,4,2,8,4,229000
547,3,1,0,0,0,4,0,3,2,2,0,0,6,1923,1950,1,0,3,14,3,4,0,2,3,3,4,300,5,1065,1,0,1,0,915,720,1635,1,3,6,6,5,1950.0,2,2,440,4,4,2,8,4,210000
548,3,1,3,3,0,4,0,11,2,2,0,6,5,1970,1970,1,0,12,13,3,2,1,2,3,0,0,619,5,768,1,0,1,4,768,0,768,1,3,5,6,5,1987.0,2,2,624,4,4,2,8,4,129500
549,4,1,0,1,0,4,0,17,1,6,0,2,5,1955,1995,1,0,8,8,3,2,1,3,3,3,3,180,4,825,1,4,1,4,825,0,825,1,3,4,6,5,1963.0,1,2,720,4,4,2,8,4,125000
550,1,1,3,3,0,4,0,21,2,2,0,5,7,2003,2004,1,0,12,13,2,4,2,2,3,3,5,0,5,912,1,0,1,4,912,1182,2094,2,2,8,6,3,2003.0,0,2,615,4,4,2,8,4,263000
551,3,1,3,3,0,4,0,13,2,2,4,2,6,1977,1977,1,0,9,10,3,4,1,2,3,3,0,559,5,1069,1,4,1,4,1069,0,1069,2,3,4,6,1,1977.0,1,2,440,4,4,2,0,0,140000
552,4,1,3,3,0,4,0,17,2,2,0,2,5,1957,1957,3,0,3,3,3,4,1,3,3,3,4,308,5,928,1,2,1,0,928,0,928,1,3,5,6,1,1957.0,0,1,288,4,4,2,8,4,112500
553,3,1,0,3,0,4,0,16,2,2,0,2,8,2006,2006,1,0,12,13,2,4,2,0,3,0,5,0,5,1709,1,0,1,4,1717,0,1717,2,2,7,6,1,2006.0,1,3,908,4,4,2,8,4,255500
554,3,1,3,3,0,4,0,7,1,2,0,2,4,1949,2003,1,0,12,13,3,4,1,3,3,3,5,0,5,0,1,0,1,4,1126,0,1126,2,2,5,6,5,2002.0,0,2,520,4,4,0,8,4,108000
555,3,1,3,3,0,4,0,16,2,2,0,5,7,2003,2004,1,0,12,13,2,4,2,2,3,3,2,866,5,998,1,0,1,4,1006,1040,2046,2,2,8,6,3,2003.0,1,3,871,4,4,2,8,4,284000
556,4,1,3,3,0,4,0,3,2,2,0,1,5,1922,1950,1,0,8,8,3,4,0,3,0,3,5,0,5,993,1,4,1,0,1048,0,1048,1,3,5,6,5,1922.0,2,1,280,4,4,2,8,4,113000
557,3,1,0,3,0,4,0,12,2,2,0,2,5,1957,1957,1,0,13,14,3,4,1,3,3,3,4,895,5,1092,1,4,1,0,1092,0,1092,1,3,6,6,1,1957.0,0,1,299,4,4,2,8,4,141000
558,0,1,3,2,0,4,1,9,2,2,0,0,4,1920,1950,1,0,8,8,3,4,1,3,3,3,4,637,5,637,1,2,1,4,897,439,1336,1,3,7,6,4,1994.0,2,1,570,4,4,2,0,4,108000
559,3,1,1,1,0,2,0,8,2,2,0,5,7,1996,1997,1,0,6,6,3,4,2,2,3,1,2,604,5,729,1,0,1,4,729,717,1446,2,3,6,6,1,1996.0,2,2,406,4,4,2,8,4,175000
560,3,1,3,3,0,4,0,0,2,2,4,2,7,2003,2004,1,0,12,13,2,4,2,2,3,1,5,0,5,1374,1,0,1,4,1557,0,1557,2,2,7,6,1,2003.0,0,2,420,4,4,2,8,4,234000
561,3,1,0,3,0,4,0,19,2,2,0,2,5,1957,1996,3,0,13,14,3,4,1,2,3,3,0,1302,5,1392,1,4,1,4,1392,0,1392,1,3,5,4,5,1957.0,2,2,528,4,4,2,8,4,121500
562,3,1,3,3,0,4,1,11,2,2,0,2,5,1974,1975,1,0,6,6,3,4,1,2,3,0,0,1071,3,1389,1,2,1,4,1389,0,1389,1,3,6,6,1,1975.0,1,2,418,4,4,2,8,4,170000
563,3,1,3,3,0,4,0,7,2,2,0,2,5,1940,1969,1,0,14,15,3,4,1,3,3,3,1,290,5,996,1,0,1,4,996,0,996,1,3,6,6,1,1978.5061638868744,2,0,0,4,4,2,8,4,108000
564,3,1,3,3,0,4,0,7,2,2,0,0,6,1918,1950,1,0,13,14,3,4,0,2,3,2,5,0,5,1163,1,0,1,4,1163,511,1674,2,3,8,6,5,1955.0,0,2,396,4,4,0,8,4,185000
565,3,1,0,3,0,1,0,15,2,2,0,5,7,1992,2000,1,0,6,6,2,4,2,2,3,3,2,728,5,1095,1,0,1,4,1166,1129,2295,2,2,9,6,1,1992.0,1,2,590,4,4,2,8,4,268000
566,3,1,3,0,0,0,0,18,2,2,0,5,6,1915,1950,1,0,13,14,3,4,2,2,3,3,5,0,5,806,1,4,0,1,841,806,1647,1,1,6,6,5,1920.0,2,1,216,4,4,2,8,4,128000
567,3,1,0,3,0,4,0,22,2,2,0,5,9,2005,2007,3,0,12,13,2,4,2,2,1,3,5,0,5,1122,1,0,1,4,1134,1370,2504,2,0,11,6,3,2005.0,0,3,656,4,4,2,8,4,325000
568,3,1,0,3,0,4,0,16,2,2,0,2,7,2004,2004,1,0,12,13,2,4,2,2,3,3,2,2,5,1517,1,0,1,4,1535,0,1535,2,2,7,6,1,2004.0,1,2,532,4,4,2,8,4,214000
569,3,1,0,2,0,4,1,20,2,2,0,0,8,1983,2009,1,0,13,14,2,4,1,2,3,1,2,1441,5,1496,1,0,1,4,1496,636,2132,1,2,5,3,3,1983.0,0,2,612,2,4,2,8,4,316600
570,3,1,0,3,0,0,0,12,2,2,2,6,5,1979,1979,1,0,8,8,3,4,1,2,3,1,2,943,5,943,1,4,1,4,943,0,943,1,3,4,6,5,1979.0,2,2,600,4,4,2,8,4,135960
571,3,1,0,3,0,4,0,12,2,2,2,2,5,1965,1965,1,0,6,6,3,4,1,3,3,3,3,231,5,1728,1,4,1,4,1728,0,1728,2,3,10,6,5,1987.0,2,2,576,4,4,2,8,4,142600
572,3,1,3,3,0,4,0,12,2,2,0,2,6,1959,1959,1,0,14,15,3,4,1,3,3,3,1,414,5,864,1,0,1,4,864,0,864,1,2,4,6,1,1959.0,2,1,288,4,4,2,8,0,120000
573,3,1,0,1,0,0,0,23,2,2,0,5,7,2009,2009,1,0,12,13,3,4,2,0,3,0,5,0,5,846,1,2,1,4,846,846,1692,2,2,6,6,1,2009.0,1,2,650,4,4,2,6,5,224500
574,3,1,0,3,0,4,0,8,2,2,0,7,7,2000,2000,1,0,12,13,3,4,2,2,3,3,5,0,5,384,1,0,1,4,774,656,1430,2,3,8,6,3,2000.0,1,2,400,4,4,2,8,4,170000
575,3,1,3,3,0,2,0,12,2,2,0,7,5,1971,2005,2,0,8,1,3,4,1,3,3,0,0,349,5,372,1,4,1,4,576,533,1109,1,3,5,6,3,1971.0,2,1,288,4,4,2,8,4,139000
576,3,1,3,3,0,4,0,12,2,2,0,0,5,1947,1950,1,0,8,8,3,4,1,3,3,3,4,442,5,832,1,4,1,4,832,384,1216,1,3,6,6,5,1947.0,2,1,336,4,4,2,0,0,118500
577,3,1,3,3,0,4,0,18,2,2,0,0,7,1928,1950,1,0,13,14,3,4,0,3,3,3,5,0,5,861,1,2,1,4,877,600,1477,2,3,6,6,5,1928.0,2,1,216,4,4,2,8,4,145000
578,3,1,0,3,0,4,0,19,2,2,0,7,5,1966,1966,1,0,12,13,3,4,1,3,3,0,3,328,0,1164,1,0,1,4,1320,0,1320,1,3,6,6,1,1966.0,1,2,564,4,4,2,8,0,164500
579,1,1,3,3,0,0,0,21,2,2,4,5,7,2007,2007,1,0,12,13,2,4,2,2,3,3,5,0,5,689,1,0,1,4,703,689,1392,2,2,5,6,5,2007.0,2,2,540,4,4,2,8,0,146000
580,4,1,3,3,0,4,0,17,2,2,0,0,5,1954,1954,1,0,8,8,3,4,0,3,3,3,5,0,5,1050,1,0,0,1,1050,745,1795,2,3,7,6,1,1954.0,2,1,352,1,4,2,8,4,131500
581,3,1,0,3,0,1,0,12,2,2,0,2,6,1960,1987,1,0,13,14,3,4,1,3,3,3,1,594,4,1144,1,0,1,4,1429,0,1429,1,2,7,6,1,1960.0,2,2,572,4,4,2,8,4,181900
583,3,0,3,3,0,4,0,7,2,2,2,6,6,1990,1990,1,0,6,6,3,2,1,2,3,0,2,816,5,816,1,4,1,4,816,0,816,1,3,5,6,1,1978.5061638868744,2,0,0,4,4,2,8,4,118500
584,4,1,3,3,0,4,0,17,0,3,0,4,10,1893,2000,1,0,13,14,0,0,0,3,3,3,5,0,5,1237,1,2,1,4,1521,1254,2775,3,2,9,6,5,1988.0,2,2,880,2,4,2,8,4,325000
585,4,1,3,3,0,4,0,3,2,2,0,0,4,1935,1995,1,0,0,0,3,4,0,3,3,3,5,0,5,884,1,0,1,4,989,584,1573,1,2,6,6,5,1935.0,2,1,240,4,4,2,8,4,133000
586,3,1,3,3,0,4,0,23,2,2,0,2,8,2005,2006,3,0,12,13,2,4,2,0,3,1,2,1460,5,1868,1,0,1,4,2028,0,2028,2,2,7,6,1,2005.0,1,3,880,4,4,2,6,5,369900
587,3,1,3,3,0,4,0,3,6,2,0,2,6,1918,2000,1,0,11,15,3,2,0,3,1,2,4,210,0,816,1,0,1,4,838,0,838,1,1,5,6,5,1961.0,0,1,275,4,4,0,8,4,130000
588,3,1,0,3,0,4,0,19,2,2,0,6,5,1982,1982,3,0,6,6,3,4,1,3,3,0,0,672,5,840,1,4,1,4,860,0,860,1,3,4,6,5,1996.0,2,2,528,4,4,2,8,4,137000
589,3,1,0,2,0,4,2,4,2,2,0,2,5,1968,2003,0,4,13,14,3,4,1,3,3,1,2,1324,5,1437,1,0,1,4,1473,0,1473,1,0,5,6,1,1968.0,2,1,452,4,4,2,8,5,143000
590,4,1,3,3,0,4,0,3,6,1,0,2,5,1930,1960,1,0,12,13,3,4,0,3,3,3,5,0,5,742,1,4,1,0,779,0,935,1,3,4,6,5,1988.0,2,1,308,4,4,1,8,4,79500
591,3,1,3,3,0,4,0,5,2,2,0,5,7,2004,2004,1,0,12,13,2,4,2,2,3,3,2,490,5,770,1,0,1,4,770,812,1582,2,2,6,6,1,2004.0,1,2,520,4,4,2,8,4,185900
593,3,1,3,3,0,4,0,11,2,2,0,2,5,1982,2003,1,0,6,6,3,2,2,3,1,3,2,816,5,816,1,0,1,4,816,0,816,1,3,4,6,5,1985.0,0,2,816,4,4,2,8,4,138000
594,4,1,3,3,0,4,0,5,2,2,4,2,6,2003,2003,1,0,12,13,2,4,2,2,3,0,2,685,5,848,1,0,1,4,848,0,848,1,2,4,6,1,2003.0,0,2,420,4,4,2,8,4,140000
595,3,1,0,3,0,4,0,5,2,2,0,2,5,1975,1975,3,0,6,6,3,4,1,2,3,3,5,0,5,924,1,4,1,4,924,0,924,1,3,5,6,5,1981.0,2,1,280,4,4,2,8,4,110000
596,3,1,0,3,0,4,0,22,2,2,0,2,8,2005,2006,1,0,12,9,2,4,2,2,3,1,2,1422,5,1814,1,0,1,4,1826,0,1826,2,2,7,6,1,2005.0,0,3,758,4,4,2,6,5,319000
597,4,1,3,3,0,4,0,17,2,2,0,5,6,1910,1993,1,0,12,13,3,4,1,3,3,3,5,0,5,684,1,0,0,0,684,684,1368,1,3,7,6,5,1930.0,2,1,216,4,1,0,8,4,114504
598,3,1,3,3,0,4,0,0,2,2,4,2,7,2006,2007,1,0,12,13,2,4,2,0,3,0,5,0,5,1258,1,0,1,4,1402,0,1402,0,2,7,6,1,2006.0,0,3,648,4,4,2,6,5,194201
599,3,1,3,0,0,4,0,6,2,2,0,2,5,1977,1977,1,0,9,10,3,4,1,2,3,2,0,1283,3,1430,1,0,1,4,1647,0,1647,2,2,7,6,1,1977.0,0,2,621,4,4,2,8,4,217500
600,4,1,3,3,0,4,0,1,2,2,3,5,6,1980,1980,1,0,8,8,3,2,1,2,3,3,3,81,2,716,1,4,1,4,716,840,1556,2,3,6,6,1,1980.0,0,2,452,4,4,2,0,4,151000
601,3,1,3,3,0,4,0,16,2,2,0,5,8,2005,2005,1,0,12,13,2,4,2,2,3,0,2,546,5,1058,1,0,1,4,1058,846,1904,2,0,8,6,3,2003.0,0,2,736,4,4,2,8,4,275000
602,4,1,3,0,0,4,0,9,2,2,0,0,6,1937,1950,1,0,13,14,3,2,2,3,3,3,5,0,5,780,1,4,1,4,780,595,1375,1,2,6,6,5,1979.0,2,1,544,4,4,1,8,4,141000
603,3,1,0,3,0,4,0,20,2,2,0,5,8,1992,1992,1,0,6,6,2,4,2,2,3,2,2,789,5,908,1,0,1,4,927,988,1915,2,2,8,6,1,1992.0,0,2,506,4,4,2,8,0,220000
604,1,1,3,3,0,4,0,21,2,2,4,5,7,2004,2005,1,0,8,8,2,4,2,2,3,3,5,0,5,600,1,0,1,4,600,600,1200,2,2,4,6,5,2004.0,1,2,480,4,4,2,8,4,151000
605,3,1,0,3,0,4,0,5,2,2,0,2,7,2002,2002,1,0,12,13,2,4,2,2,3,2,2,922,5,1494,1,0,1,4,1494,0,1494,2,2,6,6,1,2002.0,1,2,530,4,4,2,8,4,221000
606,3,1,3,3,0,4,0,12,2,2,0,5,7,1965,1990,1,0,6,6,3,4,1,3,3,3,1,454,5,768,1,4,1,4,1186,800,1986,2,3,7,6,1,1965.0,2,2,486,4,4,2,8,4,205000
607,3,1,1,2,0,0,1,5,2,2,0,2,5,1996,1996,1,0,12,13,3,2,2,2,3,3,2,732,5,1040,1,2,1,4,1040,0,1040,1,2,6,6,5,2000.0,2,2,576,4,4,2,8,4,152000
608,3,1,3,0,0,4,1,7,2,2,0,5,5,1948,2002,1,0,8,8,3,2,1,3,1,3,2,603,5,896,1,0,1,4,1112,896,2008,3,0,8,6,1,1948.0,2,1,230,4,4,2,8,4,225000
610,3,1,3,3,0,4,0,19,1,2,0,2,4,1961,1961,1,0,12,13,3,1,1,3,3,2,4,903,5,1029,1,2,1,4,1029,0,1029,1,3,5,6,1,1961.0,2,1,261,4,4,2,8,4,118500
611,3,1,3,3,0,4,0,5,4,2,0,5,9,2000,2000,3,0,12,13,2,4,2,0,3,2,2,904,5,1440,1,0,1,4,1476,677,2153,2,0,8,6,1,2000.0,0,3,736,4,4,2,8,4,313000
612,3,1,0,3,0,2,0,14,2,2,0,7,6,1978,1978,1,0,6,6,3,4,1,2,3,0,0,605,5,1032,1,4,1,4,1032,0,1032,2,3,6,6,1,1978.0,2,2,564,4,4,2,8,4,148000
613,3,1,3,3,0,4,0,5,2,2,0,5,8,2001,2001,1,0,12,13,2,4,2,2,3,0,2,990,5,1299,1,0,1,4,1299,573,1872,2,0,7,6,3,2001.0,1,2,531,4,4,2,8,4,261500
614,3,1,3,3,0,4,0,11,1,2,0,2,5,2007,2007,1,0,12,13,3,4,2,2,3,3,0,206,5,1120,1,0,1,4,1120,0,1120,1,3,6,6,1,1978.5061638868744,2,0,0,4,4,2,6,5,147000
615,4,1,3,3,0,4,0,10,2,2,4,6,4,1972,1972,1,0,5,5,3,4,1,2,3,0,3,150,2,630,1,0,1,4,630,0,630,1,3,3,6,1,1978.5061638868744,2,0,0,4,4,2,8,4,75500
616,3,1,3,3,0,4,0,12,1,2,0,6,6,1963,1963,1,0,8,8,3,2,2,3,3,1,2,763,5,936,1,0,1,4,1054,0,1054,1,2,6,6,1,1963.0,1,2,480,4,4,2,8,0,137500
